,message,label,category
683,[Web발신] 고객님 휴대폰 요금 미납 내역 발생. 확인 요망 http://tinyurl.com/9my5gi,스미싱,기타
684,[Web발신] 건강보험료 미납 확인 바랍니다. 추가 정보 확인 http://tinyurl.com/6r9ew,스미싱,건강보험
685,[Web발신] 모바일 돌잔치 초대장을 보내드립니다. 확인해주세요. http://tinyurl.com/o8kywco,스미싱,경조사
686,[Web발신] 청첩장이 도착했습니다. 많은 참석 부탁드립니다. http://t.ly/l609e3,스미싱,경조사
687,[Web발신] 과태료 미납 내역 발생. 자세한 정보 확인 바랍니다. http://naver.me/0n11r4bu3,스미싱,범칙금
688,[Web발신] 물품 도착했으나 주소 오류로 반송되었습니다. 재확인 부탁드립니다. http://bit.ly/d77b6boq,스미싱,택배
689,[Web발신] 고객님 택배 배송이 지연 중입니다. 확인 바랍니다. http://tinyurl.com/bc7kq4p,스미싱,택배
690,[Web발신] 건강보험료 미납 확인 바랍니다. 추가 정보 확인 http://url.kr/spo88f5,스미싱,건강보험
691,[Web발신] 과태료 미납 내역 발생. 자세한 정보 확인 바랍니다. http://url.kr/nfdjew3,스미싱,범칙금
692,[Web발신] 등기 도착 안내드립니다. 수령자 확인 필요 http://me2.do/loev5mhmp,스미싱,택배
693,[Web발신] 청첩장이 도착했습니다. 많은 참석 부탁드립니다. http://short.kr/w5bqk,스미싱,경조사
694,[Web발신] 새해 선물 발송 안내드립니다. 주소 확인 바랍니다. http://t.ly/sw06slz1,스미싱,명절
695,[Web발신] 물품 도착했으나 주소 오류로 반송되었습니다. 재확인 부탁드립니다. http://short.kr/xypxvd1jy,스미싱,택배
696,[Web발신] 등기 도착 안내드립니다. 수령자 확인 필요 http://t.ly/jmvtfp1l9,스미싱,택배
697,[Web발신] [국민건강보험] 환급금 신청 확인 후 입금 예정입니다. http://tinyurl.com/r9o8vvt,스미싱,건강보험
698,[Web발신] 모바일 인증번호가 도착했습니다. 링크 접속 필요 http://orl.kr/1e6hxe,스미싱,기타
699,[Web발신] [국민건강보험] 환급금 신청 확인 후 입금 예정입니다. http://bit.ly/8ip8v,스미싱,건강보험
700,[Web발신] 과태료 미납 내역 발생. 자세한 정보 확인 바랍니다. http://me2.do/spfk0,스미싱,범칙금
701,[Web발신] 과태료 미납 내역 발생. 자세한 정보 확인 바랍니다. http://ddns.net/6zucg,스미싱,범칙금
702,[Web발신] 청첩장이 도착했습니다. 많은 참석 부탁드립니다. http://naver.me/if14v,스미싱,경조사
703,[Web발신] 건강보험료 미납 확인 바랍니다. 추가 정보 확인 http://orl.kr/f50qg,스미싱,건강보험
704,[Web발신] 새해 선물 발송 안내드립니다. 주소 확인 바랍니다. http://orl.kr/9102t,스미싱,명절
705,[Web발신] 청첩장이 도착했습니다. 많은 참석 부탁드립니다. http://bit.ly/ivyia,스미싱,경조사
706,[Web발신] 과태료 미납 내역 발생. 자세한 정보 확인 바랍니다. http://short.kr/g37h3egx3,스미싱,범칙금
707,[Web발신] 고객님 택배 배송이 지연 중입니다. 확인 바랍니다. http://bit.ly/9wm74oe,스미싱,택배
708,[Web발신] [교통위반] 범칙금 고지서 발송 완료. 확인 필수 http://t.ly/bsf6me9ve,스미싱,범칙금
709,[Web발신] 건강보험료 미납 확인 바랍니다. 추가 정보 확인 http://bit.ly/j94it1i,스미싱,건강보험
710,[Web발신] 추석 선물 쿠폰이 도착했습니다. 지금 확인하세요! http://tinyurl.com/ozgk9gk,스미싱,명절
711,[Web발신] 새해 선물 발송 안내드립니다. 주소 확인 바랍니다. http://t.ly/j97zpybr4,스미싱,명절
712,[Web발신] 모바일 인증번호가 도착했습니다. 링크 접속 필요 http://short.kr/gbkg8,스미싱,기타
